script, flask
0.5035512447357178, 0.4696228504180908
0.4432089328765869, 0.4078083038330078
0.4297599792480469, 0.3930339813232422
0.53507399559021, 0.4928748607635498
0.42439770698547363, 0.3885214328765869
0.38796114921569824, 0.3567850589752197
0.45688891410827637, 0.4195668697357178
0.5102510452270508, 0.472123384475708
0.5794150829315186, 0.5348057746887207
0.4806661605834961, 0.4461967945098877
0.4680747985839844, 0.4342355728149414
0.4861903190612793, 0.4486732482910156
0.527350902557373, 0.48624324798583984
0.502021074295044, 0.46411943435668945
0.5248579978942871, 0.48729634284973145
0.6176590919494629, 0.557915210723877
0.7653806209564209, 0.7111313343048096
0.7095177173614502, 0.6546378135681152
0.6566519737243652, 0.605095624923706
0.7260980606079102, 0.6610097885131836
0.663750410079956, 0.5826311111450195
0.6319632530212402, 0.5909502506256104
0.7361373901367188, 0.6741323471069336
0.8506577014923096, 0.7576305866241455
0.7721683979034424, 0.7192239761352539
0.6913111209869385, 0.639733076095581
0.7546570301055908, 0.6958703994750977
0.7606570720672607, 0.7035377025604248
0.6467161178588867, 0.5813026428222656
0.7682008743286133, 0.6960160732269287
0.6924536228179932, 0.6134209632873535
0.7856748104095459, 0.7117750644683838
0.7561230659484863, 0.6807849407196045
0.5828876495361328, 0.5201804637908936
0.4640376567840576, 0.4202120304107666
0.391524076461792, 0.3503124713897705
0.3751661777496338, 0.3363511562347412
0.3373267650604248, 0.300356388092041
0.4091916084289551, 0.3685123920440674
0.4836304187774658, 0.43942880630493164
0.4553208351135254, 0.41469573974609375
0.3951833248138428, 0.35176539421081543
0.3349165916442871, 0.29412126541137695
0.40880584716796875, 0.36642909049987793
0.4893360137939453, 0.44532227516174316
0.42595720291137695, 0.38651418685913086
0.3921928405761719, 0.3521454334259033
0.38863658905029297, 0.34684300422668457
0.42795252799987793, 0.39118456840515137
0.41706252098083496, 0.3759043216705322
0.3842647075653076, 0.33582043647766113
0.44084668159484863, 0.38356924057006836
0.61171555519104, 0.5496175289154053
0.5458381175994873, 0.4938085079193115
0.4593989849090576, 0.4032573699951172
0.40979576110839844, 0.3653557300567627
0.4448845386505127, 0.400130033493042
0.47606992721557617, 0.4165682792663574
0.4449188709259033, 0.3997001647949219
0.4436452388763428, 0.4018247127532959
0.43040919303894043, 0.38256096839904785
0.47718000411987305, 0.4254932403564453
0.4706289768218994, 0.417633056640625
0.4435727596282959, 0.38062071800231934
0.4798271656036377, 0.4348437786102295
0.4631805419921875, 0.4173464775085449
0.39686012268066406, 0.35519933700561523
0.4403810501098633, 0.3902409076690674
0.4139902591705322, 0.36060070991516113
0.4100015163421631, 0.357022762298584
0.451326847076416, 0.39960169792175293
0.40374016761779785, 0.361055850982666
0.37469005584716797, 0.3338477611541748
0.3987264633178711, 0.3515334129333496
0.467113733291626, 0.41788458824157715
0.5558552742004395, 0.5016953945159912
0.5610594749450684, 0.5038981437683105
0.49685215950012207, 0.4459702968597412
0.41030097007751465, 0.36739659309387207
0.4065437316894531, 0.36118102073669434
0.4189920425415039, 0.37428712844848633
0.4492683410644531, 0.39137983322143555
0.5138797760009766, 0.4398825168609619
0.7669310569763184, 0.7040457725524902
0.5910766124725342, 0.5276925563812256
0.4273703098297119, 0.37981605529785156
0.40160036087036133, 0.35747385025024414
0.39530253410339355, 0.35295677185058594
0.4924018383026123, 0.4432811737060547
0.4328420162200928, 0.3820309638977051
0.40383267402648926, 0.35274553298950195
0.41133689880371094, 0.3633286952972412
0.47898173332214355, 0.4243440628051758
0.5180160999298096, 0.46347522735595703
0.39488649368286133, 0.34787797927856445
0.4573488235473633, 0.4166829586029053
0.3603324890136719, 0.3169114589691162
0.37389039993286133, 0.33602476119995117
0.3729231357574463, 0.3305177688598633
0.3648388385772705, 0.3283267021179199
