script, flask
2.495863914489746, 0.5133612155914307
2.115872383117676, 0.4960908889770508
1.6964459419250488, 0.5319156646728516
1.9453866481781006, 0.5062713623046875
1.5507068634033203, 0.47244882583618164
1.6080975532531738, 0.48860597610473633
3.610260009765625, 0.4915642738342285
1.4946718215942383, 0.4672064781188965
5.327098846435547, 0.5302736759185791
2.0256567001342773, 0.535667896270752
1.5935614109039307, 0.5541932582855225
2.2864091396331787, 0.5362112522125244
1.535834550857544, 0.5157313346862793
1.8291161060333252, 0.5401294231414795
2.611048698425293, 0.49573731422424316
3.2078466415405273, 0.5552713871002197
2.2352888584136963, 0.5159027576446533
2.4829087257385254, 0.48730921745300293
2.1937255859375, 0.5645782947540283
1.5007116794586182, 0.5034430027008057
1.3552324771881104, 0.4960482120513916
1.9643747806549072, 0.5105972290039062
1.4644920825958252, 0.5363326072692871
3.098910331726074, 0.5311241149902344
1.7784404754638672, 0.5161421298980713
1.4362497329711914, 0.5375971794128418
1.5999226570129395, 0.5612766742706299
2.001275062561035, 0.5093319416046143
1.7271504402160645, 0.5130617618560791
2.091515064239502, 0.5249531269073486
2.006767988204956, 0.5184259414672852
1.4152472019195557, 0.5172488689422607
1.3918132781982422, 0.5340700149536133
1.9564149379730225, 0.5432579517364502
1.388887643814087, 0.5230391025543213
1.393935203552246, 0.5315139293670654
1.5763893127441406, 0.4950282573699951
1.4188992977142334, 0.5152609348297119
1.6354613304138184, 0.49927711486816406
2.1738693714141846, 0.5432224273681641
1.8603687286376953, 0.5133986473083496
2.0480947494506836, 0.5322020053863525
1.355975866317749, 0.5083014965057373
1.3932609558105469, 0.5193061828613281
1.4455711841583252, 0.5458228588104248
2.074103355407715, 0.48132801055908203
1.4369165897369385, 0.5383205413818359
2.2131049633026123, 0.54557204246521
1.7259857654571533, 0.5197699069976807
1.3811569213867188, 0.5078482627868652
1.6837158203125, 0.49996256828308105
2.0054848194122314, 0.5661940574645996
1.4676322937011719, 0.5593428611755371
1.4752490520477295, 0.5331661701202393
1.4611797332763672, 0.5614492893218994
2.635453939437866, 0.5277936458587646
1.405977725982666, 0.5178215503692627
3.5584261417388916, 0.5042457580566406
1.4375395774841309, 0.47600269317626953
1.5618700981140137, 0.5212829113006592
1.5192546844482422, 0.5113611221313477
3.2887532711029053, 0.5143046379089355
1.8995556831359863, 0.5250253677368164
1.8614628314971924, 0.514216423034668
1.4093468189239502, 0.5233402252197266
1.6336085796356201, 0.5157394409179688
1.664168119430542, 0.4784057140350342
1.7755227088928223, 0.48108601570129395
1.8198823928833008, 0.5373778343200684
1.4068846702575684, 0.5001256465911865
1.8819258213043213, 0.5417499542236328
1.4046704769134521, 0.4996645450592041
1.4543585777282715, 0.5085618495941162
1.4110372066497803, 0.5186309814453125
1.402524709701538, 0.5022633075714111
1.5150561332702637, 0.49519777297973633
2.7690019607543945, 0.5066332817077637
1.4493224620819092, 0.5338025093078613
2.6429924964904785, 0.5122137069702148
2.148364782333374, 0.5583884716033936
1.3591153621673584, 0.5207312107086182
1.5164754390716553, 0.5607089996337891
1.482386827468872, 0.5162351131439209
1.3315715789794922, 0.45983266830444336
1.384653091430664, 0.4701051712036133
2.015594244003296, 0.46050167083740234
2.1503732204437256, 0.5060133934020996
2.3217742443084717, 0.5426483154296875
1.548370122909546, 0.539569616317749
1.4180827140808105, 0.5266478061676025
1.4100308418273926, 0.5367934703826904
1.4318561553955078, 0.5339179039001465
2.143252372741699, 0.4991121292114258
1.5258204936981201, 0.5402553081512451
2.7834699153900146, 0.5609598159790039
1.7340993881225586, 0.494915246963501
1.3102221488952637, 0.4804666042327881
1.7477974891662598, 0.5401923656463623
1.417468786239624, 0.4916262626647949
1.3735034465789795, 0.5042412281036377
