script, flask
0.05881786346435547, 0.04721331596374512
0.05853581428527832, 0.03545188903808594
0.07451343536376953, 0.045798301696777344
0.06628656387329102, 0.041593074798583984
0.04816150665283203, 0.03493022918701172
0.05242276191711426, 0.04226803779602051
0.03756999969482422, 0.02791762351989746
0.0381317138671875, 0.028792142868041992
0.037447452545166016, 0.027573347091674805
0.04352116584777832, 0.03076028823852539
0.03818464279174805, 0.029878616333007812
0.047734975814819336, 0.031854867935180664
0.04465508460998535, 0.03281140327453613
0.04736685752868652, 0.033544301986694336
0.05148601531982422, 0.03785371780395508
0.05977606773376465, 0.03461599349975586
0.04808855056762695, 0.03376507759094238
0.0551910400390625, 0.04298114776611328
0.03999495506286621, 0.03085160255432129
0.04238629341125488, 0.030053138732910156
0.05037713050842285, 0.031816959381103516
0.03841233253479004, 0.030321598052978516
0.038960933685302734, 0.029683351516723633
0.03603029251098633, 0.02264881134033203
0.04043173789978027, 0.03220844268798828
0.03813529014587402, 0.028117895126342773
0.03808140754699707, 0.027272939682006836
0.050325870513916016, 0.03947639465332031
0.054938554763793945, 0.03480100631713867
0.044882774353027344, 0.03293561935424805
0.04705643653869629, 0.030324935913085938
0.04324603080749512, 0.03242897987365723
0.04256176948547363, 0.03187870979309082
0.05042290687561035, 0.03687763214111328
0.04523324966430664, 0.034554243087768555
0.049536705017089844, 0.029500961303710938
0.05993342399597168, 0.03231048583984375
0.05180215835571289, 0.030492067337036133
0.05501961708068848, 0.03564810752868652
0.04247736930847168, 0.03158712387084961
0.05048727989196777, 0.033879756927490234
0.04106879234313965, 0.030260086059570312
0.05279278755187988, 0.040305376052856445
0.047026872634887695, 0.03615450859069824
0.04204845428466797, 0.03274679183959961
0.03848767280578613, 0.026789426803588867
0.0512242317199707, 0.033342838287353516
0.06480908393859863, 0.0467073917388916
0.06325244903564453, 0.0393977165222168
0.036103010177612305, 0.02676105499267578
0.04191780090332031, 0.030310869216918945
0.055878400802612305, 0.030447959899902344
0.04023480415344238, 0.031273603439331055
0.03989386558532715, 0.02849721908569336
0.040657758712768555, 0.032411813735961914
0.0390925407409668, 0.028657197952270508
0.04112410545349121, 0.029242277145385742
0.0442044734954834, 0.033760786056518555
0.05723714828491211, 0.0378880500793457
0.0625145435333252, 0.037526607513427734
0.08645486831665039, 0.04704618453979492
0.058628082275390625, 0.035910844802856445
0.05065774917602539, 0.03435397148132324
0.043926239013671875, 0.029761552810668945
0.05290722846984863, 0.03463244438171387
0.044089555740356445, 0.03429222106933594
0.04478907585144043, 0.03381085395812988
0.047144174575805664, 0.030869483947753906
0.048304080963134766, 0.03640913963317871
0.035791635513305664, 0.027851581573486328
0.034799814224243164, 0.02599191665649414
0.04347372055053711, 0.025852680206298828
0.040914058685302734, 0.02659749984741211
0.03267645835876465, 0.025246620178222656
0.034470558166503906, 0.025994539260864258
0.034096717834472656, 0.026347637176513672
0.032979726791381836, 0.02613353729248047
0.03605365753173828, 0.026863813400268555
0.04158449172973633, 0.026052236557006836
0.04219222068786621, 0.03084254264831543
0.05719614028930664, 0.040712594985961914
0.055678367614746094, 0.034970760345458984
0.08095550537109375, 0.05042290687561035
0.05202603340148926, 0.03665494918823242
0.04754209518432617, 0.034578800201416016
0.052262067794799805, 0.04128384590148926
0.04826545715332031, 0.03698301315307617
0.04835844039916992, 0.03477787971496582
0.07570266723632812, 0.05704355239868164
0.07661676406860352, 0.04204416275024414
0.06214141845703125, 0.046689748764038086
0.0746455192565918, 0.04383707046508789
0.061713457107543945, 0.04514741897583008
0.06989574432373047, 0.03856682777404785
0.050376176834106445, 0.038080453872680664
0.0490262508392334, 0.03975105285644531
0.056783199310302734, 0.04408144950866699
0.05837249755859375, 0.040619850158691406
0.03821253776550293, 0.028960704803466797
0.06880974769592285, 0.0542452335357666
